109,수원권선구,오목천태산,아파트,경기도 수원권선구 오목천동 323-2 오목천태산,경기도 수원시 권선구 매송고색로533번길 7,16631,19971210
110,수원권선구,서둔센트라우스,아파트,경기도 수원권선구 서둔동 371 서둔센트라우스,경기도 수원시 권선구 세화로168번길 15,16620,20051124
111,수원권선구,수원역한라비발디퍼스트,아파트,경기도 수원권선구 서둔동 418 수원역한라비발디퍼스트,경기도 수원시 권선구 세화로154번길 7-10,16621,20210617
112,수원권선구,화서동남,아파트,경기도 수원권선구 서둔동 361 화서동남,경기도 수원시 권선구 여기산로 54,16427,19871203
113,수원권선구,화서성일,아파트,경기도 수원권선구 서둔동 361-1 화서성일,경기도 수원시 권선구 여기산로 42,16427,19871203
114,수원권선구,힐스테이트수원테라스,연립주택,경기도 수원권선구 서둔동 459 힐스테이트수원테라스,경기도 수원시 권선구 금호로 285,16429,20230427
115,수원권선구,구운 강남아파트,아파트,경기도 수원권선구 구운동 463 구운 강남아파트,경기도 수원시 권선구 수성로 18,16426,19910213
116,수원권선구,구운삼환,아파트,경기도 수원권선구 구운동 462 구운삼환,경기도 수원시 권선구 수성로 47,16415,19910416
117,수원권선구,구운선경,아파트,경기도 수원권선구 구운동 466 구운선경,경기도 수원시 권선구 여기산로 19,16426,19900524
118,수원권선구,구운성원,아파트,경기도 수원권선구 구운동 893 구운성원,경기도 수원시 권선구 일월천로4번길 74,16413,19991029
119,수원권선구,구운일월청구,아파트,경기도 수원권선구 구운동 889 구운일월청구,경기도 수원시 권선구 수성로35번길 60,16414,20010312
120,수원권선구,엠코타운르본느,아파트,경기도 수원권선구 구운동 973 엠코타운르본느,경기도 수원시 권선구 구운로47번길 59,16408,20130208
121,수원권선구,코오롱하늘채아파트,아파트,경기도 수원권선구 구운동 890 코오롱하늘채아파트,경기도 수원시 권선구 일월천로16번길 39,16413,19991101
122,수원장안구,율전삼성1단지,아파트,경기도 수원장안구 율전동 468 율전삼성1단지,경기도 수원시 장안구 서부로 2065,16363,19980828
123,수원권선구,탑동우방파크타운,아파트,경기도 수원권선구 탑동 860 탑동우방파크타운,경기도 수원시 권선구 효탑로 50,16610,19990928
124,수원권선구,금곡강남,아파트,경기도 수원권선구 금곡동 66 금곡강남,경기도 수원시 권선구 서수원로 607,16392,19961210
125,수원권선구,금곡거산,아파트,경기도 수원권선구 금곡동 104-3 금곡거산,경기도 수원시 권선구 서수원로591번길 43,16392,19951127
126,수원권선구,금곡동성,아파트,경기도 수원권선구 금곡동 243 금곡동성,경기도 수원시 권선구 매곡로 100,16396,19990625
127,수원권선구,세류삼익,아파트,경기도 수원권선구 세류동 840 세류삼익,경기도 수원시 권선구 세지로 99,16577,19990715
128,수원장안구,파장삼익,아파트,경기도 수원장안구 파장동 212-5 파장삼익,경기도 수원시 장안구 경수대로 1102,16205,19781109
129,수원권선구,금곡신미주,아파트,경기도 수원권선구 금곡동 262-10 금곡신미주,경기도 수원시 권선구 금호로15번길 15,16398,19941201
130,수원권선구,금곡엘지빌리지아파트,아파트,경기도 수원권선구 금곡동 648!경기도 수원권선구 금곡동 530!경기도 수원권선구 금곡동 520 금곡엘지빌리지아파트,경기도 수원시 권선구 금곡로73번길 71!경기도 수원시 권선구 금곡로73번길 33!경기도 수원시 권선구 금곡로 45!경기도 수원시 권선구 금곡로31번길 7,16382,19981128
131,수원권선구,금곡일신건영,아파트,경기도 수원권선구 금곡동 252 금곡일신건영,경기도 수원시 권선구 매곡로 68,16398,19981121
132,수원권선구,수원 모아미래도센트럴타운 ,아파트,경기도 수원권선구 금곡동 1077!경기도 수원권선구 금곡동 1078 수원 모아미래도센트럴타운 ,경기도 수원시 권선구 서수원로577번길 305!경기도 수원시 권선구 서수원로577번길 341,16380,20170908
133,수원권선구,수원호매실휴먼시아4단지,아파트,경기도 수원권선구 금곡동 1072 수원호매실휴먼시아4단지,경기도 수원시 권선구 금곡로 137,16389,20110719
134,수원권선구,수원호매실휴먼시아8단지,아파트,경기도 수원권선구 금곡동 1 수원호매실휴먼시아8단지,경기도 수원시 권선구 금곡로140번길 29,16387,20111010
135,수원권선구,와이시티 (Y CITY),아파트,경기도 수원권선구 금곡동 760 와이시티 (Y CITY),경기도 수원시 권선구 금곡로 20,16385,20140811
136,수원권선구,호매실더센트라고,아파트,경기도 수원권선구 금곡동 1076 호매실더센트라고,경기도 수원시 권선구 서수원로577번길 263,16389,20140610
137,수원권선구,호매실역 서희스타힐스,아파트,경기도 수원권선구 금곡동 1081 호매실역 서희스타힐스,경기도 수원시 권선구 금곡로 46,16385,20111118
138,수원권선구,호반베르디움더센트럴아파트,아파트,경기도 수원권선구 금곡동 1147 호반베르디움더센트럴아파트,경기도 수원시 권선구 매곡로 43,16397,20170616
139,수원권선구,호반써밋 수원,아파트,경기도 수원권선구 금곡동 1146 호반써밋 수원,경기도 수원시 권선구 매곡로 67,16397,20170403
140,수원권선구,극동스타클래스,아파트,경기도 수원권선구 호매실동 1352 극동스타클래스,경기도 수원시 권선구 금곡로140번길 73,16387,20171121
141,수원권선구,수원 호매실벨섬시티 14단지,아파트,경기도 수원권선구 호매실동 1380 수원 호매실벨섬시티 14단지,경기도 수원시 권선구 호매실로218번길 22,16402,20171207
142,수원권선구,수원호매실능실마을22단지,아파트,경기도 수원권선구 호매실동 1415 수원호매실능실마을22단지,경기도 수원시 권선구 호매실로166번길 63,16629,20160129
143,수원권선구,수원호매실휴먼시아16단지,아파트,경기도 수원권선구 호매실동 5 수원호매실휴먼시아16단지,경기도 수원시 권선구 호매실로165번길 30,16628,20120215
144,수원권선구,수원호매실휴먼시아7단지,아파트,경기도 수원권선구 호매실동 1340 수원호매실휴먼시아7단지,경기도 수원시 권선구 금곡로102번길 126,16385,20111010
145,수원권선구,호매실 스타힐스,아파트,경기도 수원권선구 호매실동 1408 호매실 스타힐스,경기도 수원시 권선구 호매실로 103,16627,20180405
146,수원권선구,호매실 엔루체,아파트,경기도 수원권선구 호매실동 1414 호매실 엔루체,경기도 수원시 권선구 호매실로166번길 70,16629,20161230
147,수원권선구,호매실GS,아파트,경기도 수원권선구 호매실동 377 호매실GS,경기도 수원시 권선구 매실로 70,16395,19980611
148,수원권선구,호매실경남아너스빌 ,아파트,경기도 수원권선구 호매실동 1-1 호매실경남아너스빌 ,경기도 수원시 권선구 호매실로165번길 70,16628,20111118
149,수원권선구,호매실금호 어울림 에듀포레,아파트,경기도 수원권선구 호매실동 1420 호매실금호 어울림 에듀포레,경기도 수원시 권선구 호매실로165번길 71,16628,20190814
150,수원권선구,호매실마을13단지,아파트,경기도 수원권선구 호매실동 1371 호매실마을13단지,경기도 수원시 권선구 호매실로218번길 111,16402,20150205
151,수원권선구,호매실삼익2차,아파트,경기도 수원권선구 호매실동 82-5 호매실삼익2차,경기도 수원시 권선구 매실로 61,16395,19980623
152,수원권선구,호매실스위첸,아파트,경기도 수원권선구 호매실동 1092 호매실스위첸,경기도 수원시 권선구 호매실로166번길 63,16629,20140811
153,수원권선구,호매실신미주,아파트,경기도 수원권선구 호매실동 452 호매실신미주,경기도 수원시 권선구 금호로 14-8,16399,19940802
154,수원권선구,호매실쌍용,아파트,경기도 수원권선구 호매실동 453-6 호매실쌍용,경기도 수원시 권선구 매실로19번길 19,16399,19980729
155,수원권선구,호매실한양수자인파크원,아파트,경기도 수원권선구 호매실동 1361 호매실한양수자인파크원,경기도 수원시 권선구 칠보로 102,16401,20180531
156,수원권선구,힐스테이트호매실,아파트,경기도 수원권선구 호매실동 1393 힐스테이트호매실,경기도 수원시 권선구 호매실로166번길 33,16629,20181130
157,수원권선구,곡반정한솔,아파트,경기도 수원권선구 곡반정동 579 곡반정한솔,경기도 수원시 권선구 동수원로58번길 21,16671,20001117
158,수원권선구,곡반정현대아이파크,아파트,경기도 수원권선구 곡반정동 578 곡반정현대아이파크,경기도 수원시 권선구 곡선로50번길 48,16671,20020425
159,수원영통구,원천1차삼성아파트,아파트,경기도 수원영통구 원천동 333-3 원천1차삼성아파트,경기도 수원시 영통구 삼성로268번길 8,16522,19921211
160,수원권선구,수원하늘채더퍼스트1단지,아파트,경기도 수원권선구 곡반정동 652 수원하늘채더퍼스트1단지,경기도 수원시 권선구 망포로 13,16668,20220613
161,수원권선구,수원하늘채더퍼스트2단지,아파트,경기도 수원권선구 곡반정동 654 수원하늘채더퍼스트2단지,경기도 수원시 권선구 망포로 14,16668,20220613
162,수원권선구,신일유토빌,아파트,경기도 수원권선구 곡반정동 548 신일유토빌,경기도 수원시 권선구 동수원로146번길 281-25,16670,20130412
163,수원권선구,권선3단지상록,아파트,경기도 수원권선구 권선동 1303 권선3단지상록,경기도 수원시 권선구 세권로316번길 15,16552,20010917
164,수원권선구,권선3주공1단지,아파트,경기도 수원권선구 권선동 1314 권선3주공1단지,경기도 수원시 권선구 덕영대로1323번길 25-8,16554,20010503
165,수원권선구,권선3지구대림,아파트,경기도 수원권선구 권선동 1321 권선3지구대림,경기도 수원시 권선구 덕영대로1323번길 26-31,16555,20010329
166,수원권선구,권선3지구우남1차,아파트,경기도 수원권선구 권선동 1315 권선3지구우남1차,경기도 수원시 권선구 덕영대로1323번길 25-33,16554,20020607
167,수원권선구,권선3지구현대,아파트,경기도 수원권선구 권선동 1306 권선3지구현대,경기도 수원시 권선구 세권로316번길 49,16552,20000922
168,수원권선구,권선5단지상록아파트,아파트,경기도 수원권선구 권선동 1298 권선5단지상록아파트,경기도 수원시 권선구 세권로304번길 47,16553,20010615
169,수원권선구,권선대우,아파트,경기도 수원권선구 권선동 1305 권선대우,경기도 수원시 권선구 동탄원천로813번길 16,16552,20000725
170,수원권선구,권선대원신동아,아파트,경기도 수원권선구 권선동 1274 권선대원신동아,경기도 수원시 권선구 권중로 136,16559,19960420
171,수원권선구,권선두산동아,아파트,경기도 수원권선구 권선동 1199-1 권선두산동아,경기도 수원시 권선구 덕영대로1217번길 24,16584,19940423
172,수원권선구,권선벽산,아파트,경기도 수원권선구 권선동 1270 권선벽산,경기도 수원시 권선구 권중로 158,16557,19960217
173,수원권선구,권선벽산한성,아파트,경기도 수원권선구 권선동 1267 권선벽산한성,경기도 수원시 권선구 권중로 99,16558,19951226
174,수원팔달구,우만삼성,아파트,경기도 수원팔달구 우만동 76-7 우만삼성,경기도 수원시 팔달구 아주로 17,16497,19951226
175,수원권선구,권선삼천리1차,아파트,경기도 수원권선구 권선동 1186 권선삼천리1차,경기도 수원시 권선구 권광로27번길 62,16583,19940509
176,수원권선구,권선삼천리2차,아파트,경기도 수원권선구 권선동 1238 권선삼천리2차,경기도 수원시 권선구 매탄로 25,16550,19960201
177,수원권선구,권선성지,아파트,경기도 수원권선구 권선동 1188-1 권선성지,경기도 수원시 권선구 경수대로302번길 32,16585,19941119
